application_id,timestamp,race,sex,age_group,approval_decision,model_score,loan_amount,loan_duration_months,loan_purpose,annual_income,zipcode,employment_length_years,credit_score,marital_status,education_level
a2a8b98a-141a-4670-9aaf-28474b643893,2025-06-30 04:27:39.171780+00:00,White,Male,56+,0,0.19222247504953882,16164.287433190417,36,car,64115.197972969894,90210,10,650,Married,PhD
70bd6b4f-99ef-4760-b989-1a7b535f61e1,2025-06-30 04:27:39.171780+00:00,White,Male,18-35,1,0.5636484560405567,23583.587254738883,36,home,76692.68603230432,98101,1,750,Married,Masters
a8d1610e-e5e2-4874-8fdd-f7c580153d5d,2025-06-30 04:27:39.171780+00:00,White,Male,36-55,1,0.036690502516070866,20571.889270984284,24,education,93869.56111714804,10001,0,600,Married,Bachelors
8e3cc274-b08a-4d95-bd07-33a2c3355481,2025-06-30 04:27:39.171781+00:00,Asian,Male,18-35,1,0.7250990054539832,16178.65864622045,60,education,76558.7073378845,60601,10,650,Single,Masters
053e9bf4-1ef4-44af-8d3d-627b00dfe4d3,2025-06-30 04:27:39.171781+00:00,Hispanic,Male,18-35,1,0.7973871246646732,15004.492160727461,60,other,119962.46183234314,98101,15,750,Divorced,HS
e213ffef-0af3-406f-89c7-1125441e9006,2025-06-30 04:27:39.171782+00:00,White,Female,36-55,1,0.9069816481768478,15321.30232644792,60,home,92563.62912361801,10001,5,700,Divorced,HS
9b65e908-0089-4a2c-bb8e-296a5a426383,2025-06-30 04:27:39.171782+00:00,White,Female,18-35,1,0.847260055609964,23417.851455273933,48,car,87348.09383106152,90210,2,700,Married,Masters
48934a68-d858-483c-910d-6ee5cdd3134e,2025-06-30 04:27:39.171782+00:00,Asian,Female,18-35,1,0.671164394244816,22103.451400193637,36,education,58520.36680771776,90210,15,700,Single,PhD
e0a6ebce-e5f8-4a92-847e-2a302886d6c5,2025-06-30 04:27:39.171783+00:00,White,Male,18-35,1,0.6850348786180362,17249.92247760725,12,car,66951.47811079481,60601,0,650,Single,Masters
20dd757f-64e2-445e-a031-f955ff177fd0,2025-06-30 04:27:39.171783+00:00,Hispanic,Female,36-55,0,0.6605739014463791,21066.38295950905,36,education,81513.83904936706,10001,2,600,Divorced,HS
98319cad-9764-4ae7-8a49-0666647d2b2d,2025-06-30 04:27:39.171783+00:00,Black,Female,36-55,1,0.5792669263129209,25169.754050994015,60,home,85041.137862706,90210,0,700,Married,PhD
fa266562-2d28-49f1-8ab9-5b65813173da,2025-06-30 04:27:39.171784+00:00,White,Female,56+,0,0.49074447119472075,19914.680131529258,36,home,87091.09761166807,60601,1,600,Divorced,Bachelors
b88c48df-23e7-44b6-ae8d-f37fb7c21247,2025-06-30 04:27:39.171784+00:00,Other,Male,36-55,1,0.5163082707656981,18557.835827801395,24,home,78251.75557764938,60601,1,600,Married,Bachelors
2a362498-7c25-4fbb-8383-abd07e8c0450,2025-06-30 04:27:39.171785+00:00,White,Male,36-55,0,0.43862025359805945,19878.58776057244,12,car,62710.806637921065,90210,2,600,Married,HS
91998bfe-dd1b-406a-a702-be3aed64f5f8,2025-06-30 04:27:39.171785+00:00,Hispanic,Female,36-55,1,0.2513273512362394,17108.232190742554,48,other,90155.3145154833,60601,0,600,Divorced,Bachelors
d1b10c30-8caa-42c0-b424-ee13ecf77700,2025-06-30 04:27:39.171785+00:00,Black,Female,36-55,1,0.2253657688765659,16405.996713432007,24,education,93108.73778273449,60601,0,800,Single,HS
5974fd26-80dc-4093-82f7-cfa2e5755ab2,2025-06-30 04:27:39.171786+00:00,Asian,Female,56+,1,0.4687985670947773,24180.27056036742,60,home,65572.48918764594,60601,1,750,Single,Masters
c2b2228c-27ec-4ece-8f44-bbf034052716,2025-06-30 04:27:39.171786+00:00,Hispanic,Male,18-35,0,0.9938695393787528,17839.693187481844,48,education,76680.99940223002,10001,0,650,Divorced,Bachelors
82d7f8c6-054a-4fa9-89c1-1ac7287da34c,2025-06-30 04:27:39.171787+00:00,Black,Female,18-35,0,0.5646461296075841,21978.89731117028,48,other,82877.16761975708,60601,1,750,Married,Bachelors
ec02ae20-0d10-46b7-84e3-bf4ef373f38c,2025-06-30 04:27:39.171787+00:00,White,Male,36-55,1,0.695594398180553,19816.213793244096,24,car,68357.6133664289,10001,0,650,Divorced,Bachelors
0384a25d-52a8-492d-9421-7b7f2af12147,2025-06-30 04:27:39.171787+00:00,Asian,Female,36-55,1,0.5611793288843505,13074.983027359893,60,education,73594.78828726325,10001,1,650,Single,Bachelors
1feb3707-71b6-4e7c-bac6-47fc9b83d65e,2025-06-30 04:27:39.171788+00:00,White,Male,18-35,0,0.17639626872904723,21243.695556257648,36,car,125494.19224809916,10001,15,600,Divorced,HS
a40c2ba1-0883-4428-a393-de421a9b8435,2025-06-30 04:27:39.171788+00:00,Hispanic,Female,18-35,1,0.06545587757620996,26951.70911426115,24,other,106155.28703916894,98101,15,650,Divorced,Masters
3277e35c-7a1a-4e0f-ad82-8625535db10c,2025-06-30 04:27:39.171788+00:00,Black,Male,56+,1,0.7390935979551632,16781.75940666092,36,home,84065.8496905804,90210,15,800,Single,HS
3a01b6f1-0911-40a0-809a-543fe42250f8,2025-06-30 04:27:39.171789+00:00,Hispanic,Male,56+,1,0.9961589761007948,23950.028657386916,24,other,76675.0606285595,98101,2,800,Married,Bachelors
5d00c225-5e93-410b-b4ef-e77c939d6acc,2025-06-30 04:27:39.171789+00:00,Black,Female,56+,0,0.5517225378181382,18391.351431714553,24,home,52922.91023059848,90210,15,650,Single,HS
0a163bda-4f8e-4102-9633-2f15bad8ea76,2025-06-30 04:27:39.171789+00:00,White,Male,18-35,1,0.32587006680734365,22786.022452436453,48,car,89730.95764699354,98101,0,700,Divorced,PhD
dd9bec2d-3cb8-43a2-9561-ab057f11173a,2025-06-30 04:27:39.171790+00:00,White,Female,36-55,1,0.4665228392181372,22821.667148525496,48,car,97500.04835922107,98101,5,800,Single,Bachelors
da790e24-ab82-4de7-af0f-f0df647b089c,2025-06-30 04:27:39.171790+00:00,Hispanic,Female,18-35,1,0.4532850847147982,21668.621817762996,36,education,87628.99145640637,10001,2,700,Married,Bachelors
4c59627d-b7dd-4839-8d80-aac7a593488a,2025-06-30 04:27:39.171791+00:00,Black,Male,36-55,1,0.09863459179718681,22678.14693787201,12,home,92591.45343262338,10001,2,700,Single,Bachelors
56db4b7f-7458-478e-9d00-ec7952cff3e6,2025-06-30 04:27:39.171791+00:00,Black,Female,36-55,1,0.17418126381642296,14509.918985162698,48,home,80371.6837225104,90210,10,750,Married,Masters
af0d0294-19ed-451a-8781-2f54122b3574,2025-06-30 04:27:39.171791+00:00,White,Male,18-35,1,0.1901047987700808,16308.054913262506,60,education,66172.39528163223,10001,5,650,Divorced,Bachelors
6dfdfee8-7310-4266-aa25-1127068493d3,2025-06-30 04:27:39.171792+00:00,White,Female,36-55,1,0.32196706550370435,20277.5065028438,60,other,86250.9466890068,60601,2,600,Married,Bachelors
a6b1bf20-e405-404d-9ce2-2520834fa436,2025-06-30 04:27:39.171792+00:00,White,Male,36-55,1,0.14642570117755582,25991.86172699534,36,education,64586.098623912345,98101,15,800,Single,Masters
10a1cb4e-5b7e-4ef9-a133-9a321a07e018,2025-06-30 04:27:39.171792+00:00,Black,Male,56+,1,0.9830006880513635,25680.965674490388,36,car,76342.66425546628,60601,15,700,Single,HS
3feaed94-e2b4-45ff-b525-8d4313804372,2025-06-30 04:27:39.171793+00:00,Black,Female,36-55,1,0.12371260910443316,16323.937943361423,48,home,73018.84449662195,90210,2,800,Married,Masters
58e97098-dc09-4085-beec-9468f4388c24,2025-06-30 04:27:39.171793+00:00,Asian,Female,36-55,0,0.2697426509819514,18278.394136864565,60,car,78281.7996476613,60601,10,700,Married,Masters
6ed9b90b-da38-43dd-9a4c-00bd6d078920,2025-06-30 04:27:39.171794+00:00,White,Female,18-35,1,0.5931575599756538,21990.177831995592,36,other,83795.1287483532,98101,10,650,Single,HS
9ec857ce-947c-4b77-9e78-520c003a88dc,2025-06-30 04:27:39.171794+00:00,White,Male,18-35,1,0.8297156151683548,19780.746615320706,60,car,79127.9473650055,60601,1,800,Married,Bachelors
bd50417d-aebb-4593-ac40-88a0ebd77b3d,2025-06-30 04:27:39.171794+00:00,Other,Female,36-55,1,0.5093062757252873,22209.863001135433,12,home,121124.55398550654,98101,10,800,Single,Bachelors
3674392b-0930-4018-af28-5ecb46bf5677,2025-06-30 04:27:39.171795+00:00,White,Female,36-55,1,0.33893518473447437,26912.719896445735,60,education,83474.53104991301,90210,1,750,Divorced,PhD
f028c3c7-7c2c-462f-aa40-4f34288514cb,2025-06-30 04:27:39.171795+00:00,Hispanic,Male,18-35,1,0.667700395728028,17654.11539353654,12,other,64724.396055622354,90210,0,650,Single,HS
d5a22cc7-48b1-4383-8825-51a4edf3205c,2025-06-30 04:27:39.171795+00:00,White,Female,56+,1,0.810006861234314,20896.113248222893,60,education,80618.57618103272,90210,10,750,Divorced,Bachelors
210b9ad6-b800-463b-bfb4-b7452acb324e,2025-06-30 04:27:39.171796+00:00,Hispanic,Female,18-35,0,0.9386350660205045,17980.98594516455,60,education,78195.74446410114,60601,10,750,Single,Masters
5bd8506a-b7ef-4c82-93f7-df900f8e434b,2025-06-30 04:27:39.171796+00:00,White,Female,18-35,0,0.38567057069218225,15999.61004923507,24,home,45608.14897779964,98101,0,600,Married,HS
56d57123-960f-4085-a930-887f0ac05e50,2025-06-30 04:27:39.171797+00:00,Hispanic,Female,56+,1,0.5655719794079622,28017.631491086333,12,education,101732.03136824489,10001,0,800,Married,Bachelors
baa3bb31-04e7-49d9-b257-c16868b009f7,2025-06-30 04:27:39.171797+00:00,Hispanic,Male,36-55,1,0.4971748756025296,17218.657626505643,60,home,64338.01284235706,60601,5,700,Married,HS
dbf80fe3-ac6f-4397-b6c7-65d3bdbc49b4,2025-06-30 04:27:39.171797+00:00,White,Male,36-55,1,0.6233272106672985,17835.053161737862,60,education,54736.325075666886,60601,2,650,Married,HS
c39c7c0e-b5fa-49ab-9b0d-4932091f9a01,2025-06-30 04:27:39.171798+00:00,Other,Male,56+,1,0.4302301279158046,28394.796984432673,48,home,46164.69469904217,98101,2,600,Married,Masters
620797c9-7b7e-42a9-97ff-ac536481de0f,2025-06-30 04:27:39.171798+00:00,White,Male,18-35,1,0.3302947015761424,12741.143614029079,36,home,128580.24720882773,10001,10,750,Divorced,Masters
78eba60a-f606-4b76-adad-73de767f88c7,2025-06-30 04:27:39.171798+00:00,White,Female,56+,1,0.707864100760265,22534.76201607792,12,other,37266.499715027145,10001,0,750,Divorced,Bachelors
ce728e77-b80e-40a2-9237-df0f9ab9a5cf,2025-06-30 04:27:39.171799+00:00,Asian,Male,18-35,1,0.29278936873751615,14591.556123299957,60,other,67912.77756908549,98101,0,800,Single,Bachelors
d81d318f-efe0-4605-a404-c9be13408e15,2025-06-30 04:27:39.171799+00:00,White,Female,36-55,1,0.7672549028644029,22816.072062377334,60,other,89249.10160275975,60601,2,600,Single,HS
02ae2368-8f1e-4db2-a110-cf8a28ce6b05,2025-06-30 04:27:39.171800+00:00,White,Male,18-35,1,0.6505569842289104,24805.470113355575,24,education,53503.425885400815,98101,5,750,Married,Masters
64b3db51-babe-41cd-a170-20f721624699,2025-06-30 04:27:39.171800+00:00,White,Female,36-55,1,0.9106196893579842,12635.768926173063,60,education,87143.39997937302,10001,1,600,Single,Masters
65261bda-3d97-4072-b963-217144e4ab3a,2025-06-30 04:27:39.171800+00:00,White,Female,36-55,1,0.7886070129612164,15987.881501145774,48,home,108430.17043276769,90210,2,800,Divorced,Bachelors
4f44e956-f296-4176-a1be-cf270b661246,2025-06-30 04:27:39.171801+00:00,White,Male,18-35,1,0.3228862503366038,11205.600417279544,12,home,100052.30035349431,60601,2,800,Married,PhD
f7bb9761-5356-4271-8fff-6528dfd9c099,2025-06-30 04:27:39.171801+00:00,Hispanic,Male,36-55,0,0.8257527186113832,21722.46291013849,48,car,90456.95559428466,98101,5,750,Married,HS
7e425189-7541-4644-bd4a-4414426e1878,2025-06-30 04:27:39.171802+00:00,White,Female,36-55,1,0.562539279066423,17065.453626458057,24,education,59864.02888276869,90210,0,700,Single,Masters
5a63edaf-acc9-4523-b866-98551891cbfe,2025-06-30 04:27:39.171802+00:00,Hispanic,Female,18-35,1,0.23503090911659774,14253.303710095648,36,other,81717.70407981657,10001,15,800,Divorced,Bachelors
e39841d7-826e-44d8-b5a3-704357651e89,2025-06-30 04:27:39.171802+00:00,White,Female,18-35,1,0.45552898511858175,16896.61995213432,60,education,94995.88257443541,10001,15,600,Divorced,PhD
1824002e-3364-4da3-a15f-edd3dab2e572,2025-06-30 04:27:39.171803+00:00,White,Female,36-55,0,0.8615938105194323,20663.239706947184,36,other,61433.341610600764,10001,2,700,Married,HS
284ad63e-91ce-4462-b7cc-3368c5a9ef8e,2025-06-30 04:27:39.171803+00:00,White,Male,36-55,1,0.10251850435950827,28857.969398322224,36,home,60452.62673341883,10001,15,700,Married,PhD
d11a5612-cfce-4c58-af9f-53dfb695085e,2025-06-30 04:27:39.171804+00:00,Hispanic,Female,56+,1,0.8588427682186878,24894.95729254261,36,other,103803.41064667312,60601,0,700,Married,Masters
d821d8dc-1b1d-4770-a962-7e7890978873,2025-06-30 04:27:39.171804+00:00,White,Male,56+,1,0.2948299901672605,19033.11278135552,48,education,102957.60638430403,10001,10,600,Single,Masters
4944f06e-c146-4d55-ac0c-b3f7b64e5827,2025-06-30 04:27:39.171805+00:00,White,Female,36-55,1,0.003736076167901725,24748.220714355753,24,other,76778.55772767642,90210,0,650,Divorced,Bachelors
7663c7c0-5b00-42e4-bcb6-d188a3bca44c,2025-06-30 04:27:39.171805+00:00,Hispanic,Female,36-55,0,0.2520067360885728,25931.371235512932,60,other,86236.02978970748,10001,1,600,Single,Bachelors
096af6c6-8cb7-42eb-a6a3-cd6ae139d406,2025-06-30 04:27:39.171805+00:00,Hispanic,Female,36-55,1,0.330833288845065,20987.346168084667,60,education,63878.78086341616,10001,10,750,Single,Masters
93e4e320-74a0-47e5-8fc4-a3bc26a79b8b,2025-06-30 04:27:39.171806+00:00,White,Female,36-55,0,0.8717628822451632,25610.98603276362,48,home,78919.65588896154,90210,15,750,Divorced,Masters
4b75155f-5a46-4993-baa8-7cb37bf147ae,2025-06-30 04:27:39.171806+00:00,White,Male,56+,1,0.249705499977946,23533.188228938478,48,home,101815.67033631957,60601,2,650,Married,HS
1dca8554-3237-48f8-880f-bb36d08fb41b,2025-06-30 04:27:39.171807+00:00,White,Male,36-55,1,0.017657809392662704,16370.26900945453,36,education,73959.89731230674,60601,1,750,Divorced,HS
876f046a-0e3b-47ef-9558-0eca90a34273,2025-06-30 04:27:39.171807+00:00,Hispanic,Male,36-55,0,0.9709825910080694,9124.020687516722,12,car,106102.36893639837,10001,10,750,Single,PhD
c9400fa5-4c1d-4397-baa6-5d7a3676a85b,2025-06-30 04:27:39.171807+00:00,White,Male,36-55,1,0.9010620327863463,17488.981963894683,12,home,59094.182325793576,90210,5,700,Married,Bachelors
74a7860c-8c95-4bef-afb7-11315b42945d,2025-06-30 04:27:39.171808+00:00,White,Male,56+,1,0.9525223483653583,18485.060988315952,48,home,54862.06129870084,60601,5,650,Divorced,PhD
c73cb9c8-4a6d-4580-a826-6dfabc98f10b,2025-06-30 04:27:39.171808+00:00,White,Male,56+,1,0.47438895696538064,22130.613735565315,12,education,74350.06347934985,90210,15,650,Divorced,HS
d69fddba-8b79-4e3e-a249-ded9b31362ef,2025-06-30 04:27:39.171809+00:00,White,Male,56+,0,0.7847795899831101,17651.22911775731,24,education,102809.32353238654,10001,5,800,Single,PhD
a7903241-d895-4caa-a5c8-5cb010e9d42b,2025-06-30 04:27:39.171809+00:00,White,Male,56+,1,0.2156813282411707,17471.769711284178,60,home,91057.48245469392,98101,15,700,Married,Masters
08599d3a-0d9f-4a7c-8357-989d83740ee6,2025-06-30 04:27:39.171809+00:00,Hispanic,Male,56+,0,0.6724994879142504,11660.741604928993,24,home,71019.76322652597,98101,0,800,Divorced,Bachelors
e152bf3b-c45a-4f60-a81f-fa7aee61c9dd,2025-06-30 04:27:39.171810+00:00,White,Male,36-55,1,0.45493136491791175,15375.361588124097,36,other,80890.01787471423,10001,0,800,Divorced,Bachelors
a0da4954-b4af-4fdf-aa4a-1b0a8d623374,2025-06-30 04:27:39.171810+00:00,Hispanic,Male,18-35,1,0.36671706970819495,16363.938328076922,48,other,34344.961014386914,98101,2,600,Divorced,Bachelors
c8f785a7-055d-4acd-bd51-c6407cd73c0b,2025-06-30 04:27:39.171811+00:00,White,Female,36-55,1,0.9695269775662932,25321.75256788209,24,other,60446.05068652946,90210,10,750,Divorced,PhD
df466306-dbbb-4fc5-be8b-7fee11cc50e7,2025-06-30 04:27:39.171811+00:00,Black,Male,18-35,1,0.7133791697689135,21047.713667475273,36,home,112551.39295909993,98101,5,800,Divorced,HS
73d902f2-5123-4ebf-a4fb-fad8a39d052a,2025-06-30 04:27:39.171811+00:00,White,Male,56+,1,0.6599694892931501,25777.84203636891,36,car,72991.32012481522,60601,1,800,Married,HS
8d3e2ab2-ca52-45a9-bece-98da69cdf1b2,2025-06-30 04:27:39.171812+00:00,Hispanic,Male,56+,1,0.6881661332792677,10581.233661459539,36,education,76573.09316945964,98101,5,800,Single,Masters
ce60f58a-870c-4b2e-8501-24d868a4e1be,2025-06-30 04:27:39.171812+00:00,Hispanic,Female,36-55,0,0.39556426183365534,23680.167987546687,48,home,69807.67311759859,60601,0,750,Single,Bachelors
e1aedfd9-5b76-41ca-b465-1db19b851027,2025-06-30 04:27:39.171812+00:00,Other,Female,56+,1,0.9315974095584989,27546.131613593865,12,car,100205.79329845928,10001,5,700,Married,HS
ca620902-0bec-4fcc-ae4e-d2ddffad9bf8,2025-06-30 04:27:39.171813+00:00,Black,Female,36-55,0,0.7236218473273117,16263.631229358294,48,education,74833.7728235118,10001,2,650,Divorced,PhD
d15722a9-00fb-42fb-94be-20c0ce9ca27a,2025-06-30 04:27:39.171813+00:00,Hispanic,Male,18-35,1,0.3734866776516482,16414.74254951886,48,home,85070.18635491545,98101,1,600,Married,Bachelors
03ddca54-683b-4215-baa3-0399909f34a4,2025-06-30 04:27:39.171814+00:00,Hispanic,Male,18-35,0,0.41997622376720867,19154.479715575362,24,car,68954.62994632799,98101,10,700,Married,Bachelors
1cad96d5-6e22-4bbd-8961-618bef5de961,2025-06-30 04:27:39.171814+00:00,White,Male,36-55,1,0.3098731120787809,21344.43470606566,12,home,88129.05556142906,90210,2,750,Single,HS
39a4d80b-9074-44cb-8b36-1d4a858af154,2025-06-30 04:27:39.171814+00:00,White,Female,36-55,0,0.043256008266610135,20287.76463544549,24,home,79611.82261549073,60601,1,600,Single,Masters
7293a5f0-731b-4b3a-8303-85e6be1cffb5,2025-06-30 04:27:39.171815+00:00,White,Male,36-55,1,0.42019875839241083,23567.598626099498,24,car,78411.7334875352,98101,0,600,Married,Masters
6befb01d-fd43-4b6b-8ea7-8b6ba0a8eb2b,2025-06-30 04:27:39.171815+00:00,Black,Female,18-35,1,0.7710886501814175,27410.386259390354,24,home,116346.53587096729,90210,0,700,Married,Bachelors
7d57ad22-add9-4fd7-a519-0d6c4ff3a18a,2025-06-30 04:27:39.171815+00:00,Hispanic,Female,36-55,1,0.8147248816334267,19026.040014631577,60,car,85280.35031212006,60601,15,650,Single,Masters
1be9272f-c667-49c8-bd12-a3da0b062fc1,2025-06-30 04:27:39.171816+00:00,White,Female,36-55,1,0.2893309793562272,17403.758380997515,60,home,83558.86373881901,98101,5,800,Married,HS
fa8bb22c-55cb-449d-aee6-d6152dcfc767,2025-06-30 04:27:39.171816+00:00,Black,Male,36-55,1,0.8620815548050752,18530.496863287626,36,other,82305.27770393998,90210,1,600,Single,Masters
6bfef5be-75c5-4e01-8aaa-34a5938de598,2025-06-30 04:27:39.171817+00:00,White,Male,36-55,0,0.42907208709635614,16997.821801063164,60,car,81954.96650060482,98101,2,700,Divorced,Bachelors
15dff2e5-9745-435a-b8ed-f6651d242b1a,2025-06-30 04:27:39.171817+00:00,White,Male,36-55,1,0.9314132119965556,17173.0160525415,36,other,46947.8920890704,90210,1,750,Married,Masters
85edf910-a4f5-4fa7-b50d-85e0a6245f88,2025-06-30 04:27:39.171817+00:00,White,Male,36-55,1,0.7748143216388048,16086.977050146532,36,education,65427.8639850783,90210,10,800,Divorced,Masters
ebddf625-2d05-4f1d-a2c1-0425a2da0019,2025-06-30 04:27:39.171818+00:00,White,Male,36-55,1,0.7912844231704228,17805.023213769822,60,home,109654.65139159598,60601,10,700,Married,PhD
ac17a971-8770-4915-91a5-c50e1f12ffb0,2025-06-30 04:27:39.171818+00:00,Hispanic,Male,36-55,1,0.201492494808445,29952.96855874343,12,car,30137.339966054366,90210,0,700,Divorced,Bachelors
38a09a94-6ff2-4425-aad2-2f7353e0dc64,2025-06-30 04:27:39.171818+00:00,White,Male,36-55,1,0.729782725469343,23336.050108411877,48,car,88179.72645983586,60601,1,700,Divorced,Bachelors
dba32241-d831-40e9-8df3-80bf778e7b01,2025-06-30 04:27:39.171819+00:00,White,Female,56+,0,0.5573459421481315,28845.972553383952,36,home,55330.87957946204,10001,15,600,Single,HS
8c3e513b-e824-4a0f-832c-08568b5cbe07,2025-06-30 04:27:39.171819+00:00,Hispanic,Male,18-35,1,0.7658482523932578,18081.63511709289,12,home,57333.15208608924,98101,10,800,Married,HS
9cc0b2cd-a682-41a5-ada1-51fe2e222ee8,2025-06-30 04:27:39.171820+00:00,White,Male,36-55,1,0.8867949620518412,9852.683986327844,48,education,83302.28006077076,90210,1,800,Married,HS
7235b704-906e-4753-b2f2-7be5083d9a8e,2025-06-30 04:27:39.171820+00:00,White,Male,18-35,1,0.8646197592454159,17463.28173624018,24,other,51726.24479319803,10001,10,650,Single,PhD
b5e9873d-8652-4b27-9346-00a3e730fc07,2025-06-30 04:27:39.171820+00:00,White,Male,36-55,1,0.13275622599241543,19120.315370057466,24,other,93440.91927230319,90210,5,650,Divorced,Bachelors
8b9c5e5b-ee72-4455-9090-bcc4f36be571,2025-06-30 04:27:39.171821+00:00,Hispanic,Female,56+,1,0.4600934800462295,15866.137985596073,36,other,60938.347443422055,98101,0,700,Married,Bachelors
e99fb2c8-3dfe-4da8-81b9-87e2ba46d0e9,2025-06-30 04:27:39.171821+00:00,White,Female,18-35,0,0.09609836091470159,16746.183989725247,36,home,82661.97494532033,98101,10,600,Married,HS
f8a906e1-db0e-4dd5-a4c3-7873950c61db,2025-06-30 04:27:39.171821+00:00,White,Female,56+,0,0.3272332640142145,20678.69057633485,60,car,68353.86100093962,60601,2,750,Single,Bachelors
4fdc0a1a-c65c-4151-830f-e31cc3deb56e,2025-06-30 04:27:39.171822+00:00,White,Female,36-55,0,0.35597112193456226,15011.660824371358,48,education,82539.83488964038,98101,5,650,Single,Masters
